0 0.9068568145 1.74502634638 -15.1463345026
1 0.900373038806 0.8910248118 -6.39052280016
2 1.0162594413 0.995965354089 -8.97384965368
3 1.04438339455 1.0163645547 -6.28141349929
4 0.874504047651 0.926754533608 -11.1058305219
5 0.946526267546 0.885463909031 -9.19682332127
6 0.96510763627 0.913503862237 1.17463540731
7 0.945862716154 0.959370113174 -11.2604151812
8 0.932043919831 1.16426287728 -21.8413632778
9 0.942724839271 1.1142896539 -8.86737469118
10 0.899088328609 1.08579431986 -15.7506261686
11 0.942671356823 1.09729076227 -10.5424002605
12 0.868915983839 0.74763625319 -15.0986816393
13 0.903164103602 0.77580321978 -13.1085212207
14 0.830259806255 0.68885367358 -10.7085738031
15 0.901836283714 0.774024734827 -12.7172901067
16 1.00653503445 0.818271627673 -22.185693738
17 0.925973530627 0.802723816068 -3.87701399662
18 0.879678799857 0.856421032818 -4.14696449226
19 0.933862914076 0.982566434905 -19.1596728151
20 1.01408195522 0.968876565564 -16.8236825313
21 0.898251461506 0.892045011748 -10.1661227225
22 1.11651879302 1.11757959197 -18.164906962
23 0.884054947186 0.999383873489 -16.0188045169
