0 1923.38973674
1 1908.18689385
2 1878.97072416
3 1884.52636812
4 1877.23851151
5 1859.72520798
6 1943.21925041
7 1887.21154745
8 1939.23869724
9 1876.13476774
10 1851.29017485
11 1849.87847581
12 2151.03237835
13 2124.79632034
14 2135.41067733
15 2111.61636168
16 2093.55232749
17 2105.02983388
18 1922.93336797
19 1703.31287668
20 1901.90186201
21 1903.36078685
22 1904.33926534
23 1892.19766384
